page_type,input_count,button_count,link_count,form_count,image_count,heading_count,list_count,table_count,password_fields,email_inputs,checkbox_count,radio_count,search_box_present,navbar_present,footer_present,sidebar_present,modal_present,aria_labels_count,aria_buttons_count,aria_roles_count,login_keyword_count,register_keyword_count,search_keyword_count,cart_keyword_count,checkout_keyword_count,payment_keyword_count,profile_keyword_count,add_to_cart_keyword_count,avg_form_size,max_form_size,submit_button_count,title_length,visible_text_length
ERROR,2,2,2,0,3,3,1,0,0,0,1,0,0,1,1,1,0,6,1,1,0,0,0,1,0,0,0,0,0.0,0,2,8,46
SEARCH,2,1,69,1,32,4,6,0,0,0,2,1,1,1,1,0,0,6,3,3,0,0,6,0,1,0,0,2,8.0,11,3,48,693
SEARCH,2,4,53,4,21,7,16,1,0,0,0,0,1,1,1,0,0,6,1,0,0,1,8,0,1,0,0,0,0.5,0,0,28,710
PAYMENT,7,3,22,2,10,3,2,0,0,0,1,0,0,0,0,1,0,4,3,0,0,0,0,0,0,11,0,0,4.0,7,0,14,222
PAYMENT,10,2,20,2,12,8,1,0,0,0,2,0,1,0,0,0,0,3,0,6,0,0,0,1,0,9,0,0,7.0,9,2,35,219
CHECKOUT,18,8,21,3,14,6,3,0,0,0,1,3,0,0,0,0,1,3,3,3,1,0,1,0,8,0,0,0,7.67,11,1,34,154
SEARCH,1,2,71,2,23,7,8,1,0,0,0,2,1,1,1,1,0,7,2,3,0,0,10,0,0,0,0,0,1.5,2,0,34,830
CHECKOUT,23,1,13,1,8,7,0,1,0,0,0,1,0,1,0,0,0,7,4,2,0,0,1,0,11,0,0,0,24.0,25,0,16,486
REGISTER,6,1,8,1,8,8,3,3,1,1,1,0,0,1,1,0,0,4,2,5,0,7,1,0,0,0,0,0,8.0,10,1,35,183
CHECKOUT,9,3,19,2,9,4,1,0,0,0,1,4,1,0,0,0,0,7,1,2,1,0,0,0,4,0,0,0,7.5,9,1,29,262
ERROR,1,1,3,0,2,5,1,0,0,0,1,3,1,0,1,0,0,2,2,3,0,0,1,0,0,0,0,0,0.0,0,2,14,61
REGISTER,5,0,5,1,12,7,3,1,1,1,1,0,0,1,1,0,0,4,2,1,1,5,0,0,0,0,0,0,7.0,8,1,55,101
PROFILE,2,3,24,2,4,5,6,0,0,0,1,1,0,1,1,0,0,6,1,2,1,0,0,0,0,0,8,0,2.5,3,1,23,597
PAYMENT,7,5,23,3,10,4,2,2,0,0,0,0,1,0,0,0,0,4,2,6,1,0,1,0,0,6,0,0,2.33,2,0,23,200
CHECKOUT,17,3,23,3,12,5,0,1,0,0,1,4,0,0,0,0,0,8,0,2,0,1,0,0,7,0,0,0,7.67,12,1,50,232
PAYMENT,7,3,16,2,5,5,1,0,0,0,2,2,0,1,0,0,0,3,1,4,0,0,2,0,0,8,0,0,6.5,9,2,44,203
SEARCH,5,3,56,1,20,9,7,0,0,0,0,0,1,1,1,0,1,6,1,2,0,0,6,0,0,0,0,0,6.0,8,1,16,358
PAYMENT,8,3,17,1,10,5,0,0,0,0,0,0,0,0,1,1,0,4,3,2,0,0,0,0,0,7,0,0,8.0,11,0,45,356
SEARCH,3,2,63,1,20,2,8,0,0,0,3,0,1,1,1,1,0,8,2,1,0,0,10,0,0,0,0,0,8.0,8,2,42,718
PAYMENT,7,2,25,1,11,4,3,1,0,0,3,0,0,0,0,0,0,3,1,8,0,0,0,0,0,8,0,0,11.0,12,1,41,415
CART,7,9,29,0,7,5,3,0,0,0,0,0,0,1,1,1,0,5,1,4,0,0,1,7,7,0,0,0,0.0,0,1,17,372
UNKNOWN,8,2,24,6,9,6,0,1,0,0,2,1,1,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,1.83,2,0,39,184
UNKNOWN,11,5,26,2,15,5,1,1,0,0,1,1,0,1,1,0,0,3,1,3,0,0,0,0,0,1,0,0,7.5,8,2,16,636
REGISTER,6,4,5,1,8,6,0,0,1,1,1,1,0,1,1,0,1,6,1,0,1,7,1,0,1,1,0,0,9.0,9,1,39,127
PAYMENT,9,5,19,1,11,4,1,0,0,0,2,1,0,0,0,1,0,5,0,7,0,0,0,0,1,9,0,1,12.0,12,0,36,316
LOGIN,2,1,8,1,11,4,0,0,1,0,1,0,1,0,1,0,0,8,2,3,4,1,0,0,0,0,0,0,4.0,4,1,31,223
CART,4,7,16,0,6,9,7,1,0,0,0,0,0,1,1,0,0,5,4,2,0,0,1,4,3,0,0,0,0.0,0,2,29,368
SEARCH,2,4,60,1,35,3,7,1,0,0,0,0,1,1,0,0,0,5,2,3,0,0,9,0,0,0,0,1,2.0,2,0,49,454
SETTINGS,5,6,22,2,15,9,1,1,0,0,12,4,0,1,1,0,1,5,2,5,0,0,1,0,0,0,0,1,10.5,17,0,41,427
PRODUCT,1,5,20,1,11,9,0,1,0,0,2,0,0,1,1,0,0,2,6,1,0,0,0,0,0,0,0,4,3.0,5,0,27,943
ERROR,0,1,5,0,1,6,3,0,0,0,0,0,0,1,1,0,0,6,2,5,0,0,0,0,0,0,0,0,0.0,0,0,11,80
PROFILE,7,10,25,4,1,5,2,0,0,0,1,0,1,1,0,0,0,7,1,3,0,0,1,0,0,0,5,0,2.5,3,2,34,550
ERROR,2,3,4,0,0,3,2,1,0,0,2,0,0,1,1,0,0,6,3,2,0,0,0,0,0,0,0,0,0.0,0,1,18,64
PROFILE,5,6,21,2,4,8,3,1,0,0,0,1,0,1,1,1,0,6,4,2,0,0,0,0,0,0,6,0,3.5,4,1,49,187
ERROR,2,1,2,1,0,5,7,2,0,0,0,1,1,1,1,0,0,4,0,3,0,0,1,0,1,0,0,0,4.0,4,1,5,36
ERROR,0,0,5,0,2,4,2,1,0,0,0,0,0,1,1,0,0,8,5,5,0,0,0,0,0,0,0,2,0.0,0,2,28,62
CART,4,6,14,1,6,6,2,3,0,0,0,0,0,1,1,1,0,6,2,4,1,0,0,6,2,1,0,0,4.0,5,0,31,374
PRODUCT,2,5,19,2,19,11,2,0,0,0,0,1,0,1,1,0,0,5,1,3,1,0,0,1,0,0,0,3,2.5,2,2,42,878
UNKNOWN,11,5,12,1,14,4,2,1,0,0,1,0,0,1,1,0,0,3,0,3,0,0,0,0,0,1,0,0,14.0,25,2,40,589
SEARCH,1,6,65,1,22,2,9,0,0,0,2,0,1,0,1,0,0,6,3,2,0,0,5,0,0,0,0,0,3.0,3,0,34,699
REGISTER,7,4,7,1,8,9,1,0,1,1,1,0,0,1,0,0,0,6,1,4,0,7,3,1,0,0,0,0,9.0,12,1,35,226
REGISTER,7,4,6,2,8,7,1,0,1,1,3,2,0,1,1,1,0,4,2,1,0,5,0,0,0,0,0,0,6.5,9,1,54,253
REGISTER,5,4,7,1,14,5,1,0,1,1,2,1,0,1,0,0,0,5,4,2,0,7,0,1,0,0,0,0,9.0,14,1,38,138
CART,2,13,20,0,11,5,4,0,0,0,0,0,0,1,1,0,0,6,2,4,0,0,0,10,4,1,0,0,0.0,0,2,57,395
SETTINGS,4,5,16,4,13,3,1,1,0,0,12,6,0,1,1,1,0,4,3,4,0,0,0,0,0,0,0,0,5.75,7,1,6,350
PROFILE,6,6,22,3,3,3,1,0,0,0,0,1,0,1,1,0,1,4,5,3,1,0,2,0,0,0,6,0,2.33,3,0,37,104
UNKNOWN,10,3,15,4,8,2,4,0,0,0,2,2,1,0,1,0,0,4,1,2,0,0,1,0,0,0,0,0,3.5,4,0,23,435
SETTINGS,7,7,20,4,5,4,3,1,0,0,8,6,0,1,1,0,0,6,4,1,0,0,0,0,0,1,0,0,5.25,7,0,29,369
UNKNOWN,11,3,17,5,9,7,2,0,0,0,2,0,1,1,1,1,0,5,2,5,0,0,0,0,0,0,0,0,3.2,4,3,24,514
PRODUCT,2,5,12,0,14,12,4,1,0,0,0,0,0,1,1,0,0,4,2,4,0,0,1,0,0,0,0,3,0.0,0,1,38,311
CART,4,6,18,0,11,4,3,1,0,0,2,0,1,1,1,1,0,3,2,1,0,0,1,8,1,0,0,0,0.0,0,1,25,417
SEARCH,1,3,60,2,23,5,6,1,0,0,1,0,1,1,1,1,0,6,5,5,1,0,10,1,0,0,0,0,1.5,2,1,29,600
REGISTER,5,5,4,1,15,4,2,0,3,1,1,2,0,1,1,0,0,5,2,3,1,4,1,0,0,0,0,0,9.0,9,1,24,222
SEARCH,2,5,67,1,17,6,8,0,0,0,0,1,1,0,1,0,0,12,2,4,0,0,5,1,0,0,0,0,4.0,4,1,37,340
PRODUCT,1,5,26,0,17,18,1,1,0,0,0,1,0,1,1,0,0,5,2,3,0,0,1,0,0,0,0,4,0.0,0,2,34,246
SEARCH,1,3,62,1,14,4,8,2,0,0,1,0,1,1,1,0,0,6,2,5,0,0,5,0,0,0,0,0,2.0,2,0,34,736
REGISTER,8,1,5,1,11,7,4,2,1,1,2,0,1,1,0,0,0,5,0,2,0,9,1,0,0,0,0,0,11.0,19,1,33,119
REGISTER,6,1,10,1,11,5,1,1,1,1,1,0,1,1,1,0,0,6,4,5,0,3,0,0,0,0,0,0,8.0,8,1,40,285
CART,2,3,20,0,4,6,3,2,0,0,2,1,0,0,1,0,0,3,3,2,0,0,0,8,2,0,0,1,0.0,0,1,36,224
SEARCH,1,3,56,2,16,7,9,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,11,0,0,0,0,0,3.0,4,3,33,325
CART,3,7,22,0,8,6,5,1,0,0,1,0,1,1,1,0,0,1,1,3,1,0,1,7,3,0,0,0,0.0,0,1,38,181
PRODUCT,1,5,19,2,15,6,2,2,0,0,0,2,1,1,1,0,1,3,5,1,0,0,1,0,0,0,0,4,2.0,3,1,20,1534
CHECKOUT,13,4,21,1,10,4,2,0,0,0,0,4,0,1,1,0,0,1,3,2,0,0,1,0,5,0,0,0,18.0,27,1,20,206
PROFILE,3,7,18,3,6,2,0,1,0,0,0,2,0,1,1,1,0,8,1,1,2,0,4,1,0,0,9,0,2.0,2,1,22,438
CHECKOUT,11,2,22,2,13,5,2,0,0,0,0,3,1,0,0,0,0,6,1,1,0,0,1,0,13,0,0,0,7.5,11,1,34,207
HOME,7,3,65,0,25,17,0,0,0,0,1,0,0,1,1,0,0,10,3,3,1,0,2,0,1,0,0,0,0.0,0,2,51,590
SETTINGS,2,9,22,4,5,3,3,0,0,0,14,7,0,1,1,1,0,5,2,3,0,0,0,0,0,0,0,0,6.0,10,1,24,475
PROFILE,8,6,27,2,5,3,1,0,0,0,0,0,0,0,1,0,0,10,1,2,0,0,2,0,1,0,7,0,4.0,5,0,33,334
SEARCH,2,3,60,1,19,3,13,1,0,0,2,2,1,1,1,0,0,8,1,5,0,0,8,0,0,0,0,0,8.0,13,2,37,427
ERROR,0,1,3,0,1,7,1,0,0,0,2,2,0,1,1,0,0,8,4,6,0,0,0,0,0,0,0,0,0.0,0,2,14,37
LOGIN,2,1,6,1,11,6,3,2,2,1,0,1,0,0,1,0,0,5,0,0,3,0,1,0,0,1,0,0,4.0,6,1,49,10
ERROR,0,0,3,1,2,7,1,0,0,0,1,0,0,1,1,0,1,5,0,0,0,0,0,0,0,0,0,0,1.0,1,0,17,76
PROFILE,4,4,24,1,4,2,4,3,0,0,0,1,1,1,1,1,0,3,1,2,0,0,0,0,0,0,4,0,7.0,7,2,23,645
PROFILE,4,7,14,3,3,5,0,2,0,0,1,1,0,1,1,0,0,6,0,4,0,0,0,1,0,0,4,0,2.0,2,0,37,182
CART,7,6,19,1,6,5,3,1,0,0,2,1,0,1,1,0,0,10,1,4,0,0,1,12,2,0,0,0,10.0,16,0,6,110
CART,2,9,23,0,7,3,5,2,0,0,1,0,0,1,1,1,0,3,1,4,0,0,1,10,1,0,0,0,0.0,0,3,41,676
PRODUCT,2,7,16,0,18,13,2,1,0,0,2,1,0,1,1,0,0,6,1,7,0,0,0,0,0,0,0,6,0.0,0,1,30,919
SETTINGS,6,10,13,2,11,4,1,1,0,0,7,6,0,1,1,0,0,7,0,2,0,0,0,0,1,0,0,0,10.5,11,2,39,205
PAYMENT,13,9,27,1,11,3,2,0,0,0,0,1,0,0,0,0,0,3,2,2,0,0,0,0,0,9,0,0,16.0,26,2,27,217
HOME,4,3,71,0,33,15,2,0,0,0,1,1,1,1,1,1,0,2,3,3,0,0,1,0,0,0,0,0,0.0,0,0,36,1068
LOGIN,4,2,14,1,13,6,5,0,1,0,2,0,0,0,1,0,0,5,1,1,6,0,0,0,0,0,0,0,7.0,9,1,43,74
SETTINGS,5,7,21,3,7,10,2,0,0,0,8,8,0,1,1,1,0,4,0,3,2,0,0,0,0,0,0,0,7.0,8,0,26,292
REGISTER,4,6,5,2,8,6,3,0,2,1,3,0,0,1,1,0,0,5,5,1,0,6,2,0,1,1,0,0,4.0,6,1,42,169
SEARCH,1,2,61,2,15,4,9,0,0,0,1,0,1,1,1,0,0,5,3,2,1,0,8,1,0,1,0,0,1.5,2,1,20,846
REGISTER,7,0,7,1,10,9,4,0,3,1,1,0,0,1,1,0,0,5,1,4,0,8,0,0,0,0,0,0,9.0,9,1,40,259
SETTINGS,5,8,13,2,11,6,2,1,0,0,7,6,0,1,1,1,0,2,2,3,0,0,1,0,0,0,0,0,9.0,10,0,46,462
CART,5,6,18,2,11,3,5,1,0,0,1,0,0,1,1,1,0,5,1,4,0,0,0,4,4,0,0,0,3.0,4,0,35,318
UNKNOWN,14,3,16,2,7,3,2,1,0,0,1,1,1,1,1,0,0,6,2,3,0,0,0,0,0,0,0,0,8.0,13,0,37,568
LOGIN,2,2,7,1,11,3,0,0,1,1,0,0,0,0,1,0,0,3,6,4,7,0,2,0,0,0,0,0,3.0,3,1,28,116
REGISTER,4,4,9,1,8,9,1,0,1,1,5,2,1,1,1,1,0,3,2,1,0,4,0,1,0,0,0,0,12.0,18,1,38,192
HOME,6,2,83,0,24,18,2,1,0,0,0,0,1,1,1,1,0,6,0,4,0,0,2,0,1,0,0,0,0.0,0,1,26,1184
UNKNOWN,14,7,23,2,7,8,1,1,0,0,2,1,0,1,1,0,0,4,2,2,0,0,0,0,1,1,0,0,8.5,12,0,29,235
REGISTER,6,3,3,2,17,10,1,1,1,1,3,1,0,1,1,1,0,4,1,2,0,4,1,0,0,0,1,0,5.5,8,1,16,173
CHECKOUT,16,3,13,1,4,7,2,0,0,0,6,4,1,0,0,0,0,4,1,1,0,0,0,0,5,0,0,0,26.0,38,0,25,308
SEARCH,3,0,69,2,18,4,4,0,0,0,1,1,1,1,1,0,0,3,3,4,0,0,8,0,0,0,0,0,3.0,4,1,28,638
HOME,8,5,58,1,34,9,0,0,0,0,0,2,1,1,1,0,0,4,2,5,0,0,3,0,1,0,0,0,10.0,13,0,44,1188
SEARCH,1,2,60,1,22,5,9,0,0,0,2,0,1,1,1,0,0,3,3,2,0,0,5,0,0,0,0,0,5.0,8,2,34,310
SETTINGS,3,7,13,2,5,5,2,0,0,0,10,5,0,0,0,1,0,5,1,4,0,0,0,0,0,0,0,0,10.5,15,3,43,470
HOME,9,1,74,1,27,16,1,0,0,0,2,0,1,1,1,0,0,3,1,3,1,0,4,0,0,0,0,0,12.0,18,1,27,648
SEARCH,1,1,66,2,18,3,5,0,0,0,0,0,1,1,1,1,0,6,2,2,1,0,10,0,0,0,0,0,1.5,2,2,31,419
LOGIN,2,2,5,1,6,9,4,0,1,1,2,0,0,0,1,0,0,7,6,3,6,0,0,0,0,0,0,0,5.0,5,1,33,151
HOME,5,0,57,1,33,17,1,1,0,0,0,0,1,1,1,1,0,5,3,1,0,0,0,0,0,0,0,0,6.0,8,1,44,929
UNKNOWN,9,4,29,1,8,2,5,1,0,0,1,0,0,1,1,0,0,6,4,4,0,0,0,0,0,0,0,0,12.0,19,2,28,498
SETTINGS,5,9,27,2,13,5,2,1,0,0,12,6,1,1,1,1,0,5,2,5,0,1,2,0,0,0,0,0,11.5,18,0,25,168
PRODUCT,3,6,22,2,17,15,1,1,0,0,1,1,0,1,0,0,0,8,5,2,0,0,0,0,0,0,0,7,3.0,3,1,23,946
LOGIN,3,2,11,1,9,4,3,1,1,1,0,0,0,1,1,1,0,5,1,4,4,0,1,0,0,0,0,0,4.0,5,1,48,177
REGISTER,6,3,7,1,6,5,4,0,1,1,4,1,0,1,1,1,0,1,3,8,0,5,0,0,0,0,0,0,12.0,16,1,47,219
PRODUCT,1,6,22,0,16,14,2,0,0,0,0,0,1,1,1,0,0,9,2,2,0,0,0,0,0,0,0,3,0.0,0,4,35,1171
REGISTER,7,9,12,1,6,8,2,0,1,1,1,0,0,1,1,0,0,5,5,4,0,9,1,0,0,0,0,0,9.0,15,1,31,165
CART,2,6,21,2,5,4,3,2,0,0,2,0,0,1,1,0,0,4,2,5,0,0,0,5,3,0,0,1,2.5,3,1,30,242
PAYMENT,8,5,22,2,11,8,2,0,0,0,1,0,0,0,0,0,0,6,1,2,1,0,2,0,0,6,0,1,5.0,5,1,31,259
PROFILE,7,8,18,1,5,2,2,0,0,0,1,0,0,1,1,0,0,9,2,4,0,0,2,0,1,0,5,1,8.0,10,0,35,317
PAYMENT,12,4,21,1,11,6,2,0,0,0,0,1,1,0,0,1,0,2,3,5,0,0,2,0,0,4,0,0,14.0,23,1,34,274
SEARCH,3,3,64,2,13,5,3,0,0,0,1,0,1,0,1,0,0,6,2,2,0,0,6,0,0,0,0,0,2.0,3,0,32,649
UNKNOWN,9,4,26,1,10,3,3,0,0,0,0,0,0,1,1,0,1,4,1,2,0,0,0,0,0,0,0,0,10.0,13,1,45,581
PRODUCT,1,4,23,1,14,9,5,0,0,0,0,1,1,1,1,0,0,7,3,6,1,0,0,0,0,0,0,6,3.0,3,1,31,823
CHECKOUT,21,4,26,4,3,4,2,0,0,0,1,3,0,0,0,0,0,7,1,1,0,0,0,0,9,0,1,0,6.25,7,0,44,272
SETTINGS,7,7,24,2,12,9,2,2,0,0,15,6,0,1,1,0,0,9,2,1,0,0,0,0,0,0,0,0,15.0,21,2,28,527
SETTINGS,8,6,24,7,8,4,1,0,0,0,10,4,0,1,0,0,0,4,1,3,0,0,0,0,0,0,0,0,3.43,4,2,31,500
HOME,5,5,76,1,33,19,2,0,0,0,1,0,1,1,1,0,0,7,2,2,2,0,0,0,0,0,0,0,7.0,10,1,28,771
PROFILE,8,6,15,1,5,7,4,1,0,0,0,4,1,0,1,0,0,4,2,6,0,0,0,0,0,0,5,0,14.0,19,2,51,319
UNKNOWN,8,2,15,0,13,6,1,1,0,0,1,4,1,1,1,1,0,4,1,5,0,1,1,0,0,0,0,0,0.0,0,2,30,428
LOGIN,2,3,7,1,9,4,1,0,1,1,0,0,0,0,1,0,0,5,0,3,3,0,0,0,1,0,1,0,3.0,3,1,32,223
LOGIN,4,1,8,1,10,3,0,0,1,1,1,0,0,1,0,0,0,6,1,2,9,0,0,1,0,1,0,0,6.0,7,1,43,221
CHECKOUT,9,2,19,2,8,3,1,0,0,0,2,3,1,0,0,0,0,6,2,2,0,0,0,1,9,0,0,0,7.0,8,0,39,259
CHECKOUT,10,4,27,2,7,6,2,2,0,0,1,3,0,0,0,0,0,2,2,4,0,1,0,0,5,0,0,0,7.0,9,0,36,193
SEARCH,2,2,67,1,16,2,5,0,0,0,3,0,1,1,1,1,1,2,5,4,0,0,5,0,0,0,0,0,6.0,8,1,25,681
CHECKOUT,16,4,18,2,9,4,0,1,0,0,0,3,0,0,0,0,0,4,2,3,0,0,0,0,4,0,0,0,10.0,12,1,33,258
SEARCH,1,3,73,1,25,1,7,2,0,0,2,1,1,0,1,1,0,2,1,3,0,0,8,1,0,0,0,1,5.0,7,1,40,211
SEARCH,1,2,69,1,11,5,7,1,0,0,0,0,1,1,1,0,0,5,3,2,0,1,7,1,0,0,0,0,3.0,4,2,30,789
PRODUCT,1,4,19,3,13,7,5,0,0,0,1,0,1,1,1,0,0,6,3,3,0,0,1,2,0,0,0,3,1.33,1,2,28,814
SEARCH,1,1,78,2,17,9,6,0,0,0,2,0,1,1,1,1,0,7,4,3,0,0,6,0,0,0,0,0,2.0,2,1,32,914
HOME,7,2,83,1,28,18,2,0,0,0,1,1,1,1,0,0,0,2,1,1,0,0,1,1,1,0,0,0,10.0,15,1,39,671
UNKNOWN,6,5,13,1,6,4,1,0,0,0,2,0,1,1,1,0,0,4,5,3,0,1,1,0,0,0,0,0,9.0,14,1,31,648
PROFILE,6,9,22,4,4,7,2,1,0,0,1,0,0,1,1,1,0,2,2,3,0,0,0,1,0,0,5,0,2.5,3,3,57,507
CHECKOUT,14,4,17,2,7,4,1,0,0,0,4,1,0,0,0,0,0,3,0,5,0,0,0,0,5,0,0,0,9.5,11,0,23,490
HOME,6,1,79,1,35,14,3,0,0,0,0,0,0,1,1,1,0,10,0,6,1,0,4,0,0,1,0,0,7.0,8,1,30,869
PROFILE,10,3,15,1,4,4,4,1,0,0,1,0,0,1,1,0,0,5,0,2,2,0,1,1,0,0,7,0,12.0,18,1,32,297
CART,3,10,26,1,9,4,3,1,0,0,1,0,1,1,1,0,0,4,2,1,0,0,1,13,2,0,0,0,5.0,5,1,36,299
SETTINGS,7,7,14,2,8,3,3,0,0,0,11,7,1,0,1,1,0,5,1,2,0,0,0,1,0,2,0,0,12.5,19,0,46,441
PAYMENT,6,3,13,3,14,5,4,2,0,0,0,1,0,0,0,1,0,6,5,1,0,0,0,0,0,6,0,0,2.33,3,0,48,152
LOGIN,3,2,4,1,9,9,2,1,2,0,0,1,0,0,1,1,0,3,4,4,8,0,1,0,0,0,0,0,5.0,8,1,46,195
SETTINGS,3,7,28,3,12,4,3,1,0,0,9,6,1,1,1,0,0,8,1,3,0,1,1,0,0,1,0,0,7.0,8,3,28,436
PROFILE,7,8,17,2,2,4,3,1,0,0,0,0,0,1,1,0,0,5,4,5,0,0,1,1,0,0,5,0,5.0,5,3,40,354
UNKNOWN,9,2,10,3,7,3,1,0,0,0,0,0,0,1,1,0,0,9,0,4,0,0,0,0,0,0,0,0,3.33,5,1,48,414
PROFILE,11,12,24,3,3,2,2,0,0,0,1,0,1,1,1,0,1,4,2,2,0,0,1,0,0,0,4,0,4.33,7,1,45,362
CHECKOUT,13,1,22,3,13,4,2,1,0,0,1,4,0,0,1,0,0,5,5,2,0,1,0,0,6,0,0,0,6.67,11,2,34,281
HOME,3,1,64,1,32,16,2,0,0,0,2,0,0,1,1,1,0,7,1,6,2,0,1,0,0,0,0,0,6.0,8,1,41,337
CART,3,6,17,1,11,5,4,1,0,0,2,0,0,1,1,0,0,4,2,1,0,0,0,5,2,0,0,0,6.0,10,1,44,292
PRODUCT,2,4,18,1,11,14,3,1,0,0,0,0,0,1,1,1,0,9,2,3,0,0,0,1,0,1,0,3,3.0,3,1,45,997
HOME,7,4,77,1,20,17,5,0,0,0,3,0,1,1,1,0,0,9,3,2,1,0,2,0,0,0,0,0,14.0,18,4,17,507
PROFILE,7,6,32,2,5,4,2,0,0,0,0,1,0,0,1,0,0,8,1,1,0,0,0,0,0,0,9,0,4.5,6,1,57,142
SETTINGS,4,12,23,4,7,4,4,0,0,0,8,11,0,0,0,1,0,4,3,3,0,0,0,0,0,0,0,0,6.25,8,2,34,418
SEARCH,2,3,58,1,22,9,10,1,0,0,1,0,1,1,0,0,0,5,3,3,0,0,7,0,0,0,0,0,3.0,3,0,27,664
PAYMENT,5,3,26,2,9,4,3,2,0,0,1,1,0,0,0,0,0,6,1,5,0,0,0,0,0,7,0,0,5.0,7,3,26,256
ERROR,0,0,3,0,0,2,2,0,0,0,2,0,0,0,1,1,0,7,2,4,0,0,0,0,0,0,0,1,0.0,0,0,12,51
PRODUCT,1,5,17,2,16,13,1,0,0,0,1,0,0,1,1,1,0,10,3,4,0,0,0,0,0,0,0,4,1.5,1,1,17,1007
PROFILE,9,4,22,1,3,5,4,1,0,0,2,1,0,1,1,0,0,7,1,1,0,0,0,1,0,0,6,1,12.0,20,0,31,316
HOME,6,0,68,0,28,15,3,0,0,0,0,0,1,1,1,1,0,4,6,0,1,0,0,0,0,0,0,0,0.0,0,1,46,612
PRODUCT,2,5,19,1,17,10,3,2,0,0,1,1,0,1,1,0,0,4,5,3,0,0,0,1,0,0,1,7,6.0,9,2,33,966
PAYMENT,11,5,15,1,12,4,1,1,0,0,1,0,0,0,1,1,0,11,0,2,0,0,0,0,0,7,0,0,12.0,14,0,15,287
UNKNOWN,16,3,16,0,16,3,1,2,0,0,3,0,0,1,1,0,1,6,2,3,0,0,1,0,0,0,0,0,0.0,0,1,37,676
UNKNOWN,7,5,15,1,9,5,3,3,0,0,2,1,1,1,1,0,0,6,1,2,2,0,0,0,0,0,0,0,12.0,19,2,20,505
SEARCH,2,3,69,1,22,5,4,0,0,0,4,1,1,1,1,0,0,6,2,3,0,0,9,0,0,0,1,0,7.0,9,0,19,1204
CART,4,10,19,2,3,5,6,1,0,0,1,1,0,0,1,0,0,7,2,3,1,0,1,10,4,0,0,0,4.0,4,2,41,148
UNKNOWN,13,5,23,2,8,5,1,0,0,0,2,0,0,1,1,1,0,5,1,2,1,0,1,1,0,0,1,0,7.5,10,0,19,795
PAYMENT,6,4,29,1,8,4,0,0,0,0,1,0,0,0,0,0,0,2,1,5,0,1,0,0,0,7,0,0,7.0,10,0,29,133
ERROR,0,1,2,0,2,8,3,1,0,0,1,0,1,1,1,1,0,5,1,1,0,0,0,0,0,0,1,0,0.0,0,0,22,76
CHECKOUT,21,3,23,2,14,4,1,0,0,0,0,2,0,0,0,0,0,6,1,1,0,0,0,0,6,1,0,0,11.5,16,0,17,296
UNKNOWN,8,4,25,1,8,5,2,0,0,0,2,0,0,1,1,0,0,9,1,5,0,0,1,0,0,0,0,0,10.0,10,0,22,298
CHECKOUT,16,8,13,2,11,4,1,0,0,0,0,2,1,1,0,0,1,3,3,7,0,0,1,0,6,0,0,0,9.0,15,0,48,431
SETTINGS,5,8,10,1,11,3,2,2,0,0,11,8,1,1,1,1,0,8,0,5,0,0,1,0,0,0,0,0,27.0,33,3,42,560
UNKNOWN,10,4,22,2,5,4,2,3,0,0,1,1,0,1,1,0,0,4,0,2,0,0,0,1,0,0,1,0,6.0,10,0,23,336
ERROR,0,2,3,0,1,6,1,1,0,0,1,0,0,1,1,1,0,7,2,2,0,0,1,0,0,0,0,0,0.0,0,0,19,51
UNKNOWN,7,2,19,1,7,3,1,2,0,0,1,0,0,1,1,1,0,4,2,5,0,0,0,0,0,0,0,0,10.0,10,2,22,327
UNKNOWN,14,2,24,1,14,5,4,0,0,0,2,0,0,1,1,0,0,4,1,8,0,0,0,0,0,0,0,0,17.0,23,1,31,418
CART,3,9,22,1,10,4,5,1,0,0,0,2,0,1,1,1,0,6,1,4,0,0,1,15,4,0,0,0,6.0,10,1,26,362
HOME,5,7,63,0,33,11,2,1,0,0,2,1,1,0,1,0,1,6,3,4,1,1,0,0,0,0,0,0,0.0,0,2,36,1223
PRODUCT,2,6,13,1,17,10,2,0,0,0,1,0,0,1,1,0,0,4,2,3,0,0,1,0,0,0,0,3,4.0,5,1,32,642
PROFILE,6,10,24,3,2,10,2,1,0,0,0,0,1,1,1,1,0,4,1,3,0,0,0,0,1,0,10,0,2.67,4,2,41,549
PRODUCT,1,7,20,0,19,11,1,1,0,0,0,1,1,1,1,0,0,7,4,1,0,1,0,0,0,0,0,4,0.0,0,0,47,1269
PROFILE,6,3,23,1,5,4,1,1,0,0,1,1,1,1,1,0,0,4,2,3,0,0,1,1,0,0,7,0,10.0,12,2,35,273
UNKNOWN,12,2,20,2,6,3,3,1,0,0,2,1,0,1,1,0,0,7,1,7,1,0,2,0,0,0,0,0,7.5,8,0,37,445
PAYMENT,8,3,20,1,7,10,2,2,0,0,1,0,0,0,0,1,0,9,1,3,1,0,1,1,1,8,0,0,11.0,17,2,46,253
UNKNOWN,11,1,24,3,9,7,0,2,0,0,0,0,0,1,1,1,0,4,1,3,1,0,0,0,0,0,0,0,4.33,5,2,37,529
